Nomor,KP,Jumlah,Entri Kunci,Entri,Tipe,Pembentukan
74944.0,k,0,mengancar-ancar,mengancar-ancar,dasar
75117.0,k,0,menganyang hati,menganyang hati,dasar
75667.0,k,0,mengelepik-ngelepik,mengelepik-ngelepik,dasar
75684.0,c,13,mengeliminir,mengeliminir,dasar,mengeliminasi
75822.0,k,0,mengemprit,mengemprit,dasar
76350.0,k,0,mengganggu gugat,mengganggu gugat,dasar
76370.0,k,0,mengganjur,mengganjur,dasar
76473.0,k,0,menggebyah-uyah,menggebyah-uyah,dasar
76568.0,k,168,menggeliat,menggeliat,dasar
76623.0,k,0,menggelup,menggelup,dasar
76803.0,k,0,menggerumit,menggerumit,dasar
76882.0,k,0,mengglasir,mengglasir,dasar
76883.0,k,37,mengglobal,mengglobal,dasar
76975.0,k,0,menggradasi,menggradasi,dasar
76976.0,k,0,menggranat,menggranat,dasar
76977.0,k,0,menggrataki,menggrataki,dasar
76978.0,k,31,menggratiskan,menggratiskan,dasar
76979.0,k,0,menggraver,menggraver,dasar
76980.0,k,0,menggrebek,menggrebek,dasar
76981.0,k,0,menggrendel,menggrendel,dasar
77118.0,k,0,menghadkan,menghadkan,dasar
77130.0,k,0,menghaki,menghaki,dasar
77134.0,k,0,menghakkan,menghakkan,dasar
77219.0,k,0,menghapus buku,menghapus buku,dasar
77359.0,c,124,menghimbau,menghimbau,dasar,mengimbau
77397.0,k,0,menghitam-memutihkan,menghitam-memutihkan,dasar
77928.0,k,2,mengiur,mengiur,dasar
77947.0,c,94,mengkampanyekan,mengkampanyekan,dasar,mengampanyekan
77953.0,c,18,mengkarantina,mengkarantina,dasar,mengarantina
77962.0,c,50,mengkategorikan,mengkategorikan,dasar,mengategorikan
77976.0,c,30,mengkerut,mengkerut,dasar,mengerut
77981.0,k,0,mengkhaskan,mengkhaskan,dasar
78008.0,c,46,mengkilat,mengkilat,dasar,mengilat
78024.0,v,26,mengklik,mengklik,dasar
78032.0,k,0,mengkobarkan,mengkobarkan,dasar
78034.0,c,4,mengkodekan,mengkodekan,dasar,mengodekan
78047.0,c,20,mengkompensasi,mengkompensasi,dasar,mengompensasi
78053.0,c,139,mengkomunikasikan,mengkomunikasikan,dasar,mengomunikasikan
78056.0,c,31,mengkondisikan,mengkondisikan,dasar,mengondisikan
78060.0,c,201,mengkonfirmasi,mengkonfirmasi,dasar,mengonfirmasi
78073.0,c,34,mengkonsolidasikan,mengkonsolidasikan,dasar,mengonsolidasikan
78080.0,c,16,mengkonsultasikan,mengkonsultasikan,dasar,mengonsultasikan
78081.0,c,329,mengkonsumsi,mengkonsumsi,dasar,mengonsumsi
78095.0,c,256,mengkoordinasikan,mengkoordinasikan,dasar,mengoordinasikan
78107.0,c,2,mengkotak-kotakkan,mengkotak-kotakkan,dasar,mengotak-ngotakkan
78458.0,k,0,mengqada,mengqada,dasar
78459.0,k,0,mengqasar,mengqasar,dasar
78504.0,k,0,mengubah bentuk,mengubah bentuk,dasar
78583.0,k,0,menguji coba,menguji coba,dasar
78904.0,k,0,mengutak-ngatikkan,mengutak-ngatikkan,dasar
79219.0,k,32,menjamah,menjamah,dasar
79709.0,c,12,mensahkan,mensahkan,dasar,mengesahkan
79711.0,c,84,mensejahterakan,mensejahterakan,dasar,menyejahterakan
79712.0,c,16,mensejajarkan,mensejajarkan,dasar,menyejajarkan
79723.0,c,7,mensiasati,mensiasati,dasar,menyiasati
79726.0,c,7,mensikapi,mensikapi,dasar,menyikapi
79729.0,c,25,mensimulasikan,mensimulasikan,dasar,menyimulasikan
79730.0,c,74,mensinergikan,mensinergikan,dasar,menyinergikan
79731.0,c,13,mensinkronkan,mensinkronkan,dasar,menyinkronkan
79733.0,c,26,mensinyalir,mensinyalir,dasar,menyinyalir
79746.0,c,6,mensomasi,mensomasi,dasar,menyomasi
79747.0,c,3,mensortir,mensortir,dasar,menyortir
79749.0,c,166,mensosialisasikan,mensosialisasikan,dasar,menyosialisasikan
79768.0,k,0,menstratakan,menstratakan,dasar
79772.0,k,4,menstrukturkan,menstrukturkan,dasar
79775.0,c,16,mensubsidi,mensubsidi,dasar,menyubsidi
79776.0,c,23,mensucikan,mensucikan,dasar,menyucikan
79777.0,c,2,mensugesti,mensugesti,dasar,menyugesti
79778.0,c,89,mensukseskan,mensukseskan,dasar,menyukseskan
79793.0,c,156,mentaati,mentaati,dasar,menaati
79794.0,c,0,mentadaburi,mentadaburi,dasar
79800.0,c,6,mentakdirkan,mentakdirkan,dasar,menakdirkan
79817.0,c,2,mentato,mentato,dasar,menato
79832.0,k,0,menterbelakangkan,menterbelakangkan,dasar
79845.0,c,39,menterjemahkan,menterjemahkan,dasar,menerjemahkan
79847.0,k,0,menterpurukkan,menterpurukkan,dasar
79848.0,k,3,mentersangkakan,mentersangkakan,dasar
79849.0,k,2,mentertawai,mentertawai,dasar
79850.0,k,14,mentertawakan,mentertawakan,dasar
79867.0,c,16,mentoleransi,mentoleransi,dasar,menoleransi
79975.0,k,0,menujuh bulan,menujuh bulan,dasar
79976.0,k,0,menujuh hari,menujuh hari,dasar
79978.0,k,0,menujui,menujui,dasar
81274.0,k,0,menyicil,menyicil,dasar
81421.0,k,0,menyirihkan,menyirihkan,dasar
81607.0,k,0,menyulih suara,menyulih suara,dasar
81965.0,k,2,merancap,merancap,dasar
82201.0,k,37,merealisasi,merealisasi,dasar
82308.0,k,0,mereka bentuk,mereka bentuk,dasar
82309.0,k,0,mereka cipta,mereka cipta,dasar
82436.0,k,0,merenggang gawai,merenggang gawai,dasar
82673.0,k,4,merisak,merisak,dasar
82689.0,k,0,meritul,meritul,dasar
82892.0,k,0,merunggas,merunggas,dasar
82930.0,k,0,merurut,merurut,dasar
83047.0,k,3899,meskipun,meskipun,dasar
83339.0,k,0,mewawas diri,mewawas diri,dasar
85729.0,k,0,napinadar,napinadar,dasar
86737.0,k,0,ngluruk,ngluruk,dasar
86754.0,k,0,ngontel,ngontel,dasar
90099.0,k,0,panggalan,panggalan,dasar
91339.0,k,949,pasukan,pasukan,dasar
91926.0,k,2592,pegawai,pegawai,dasar
